date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:20:37	5771/5771	---MCZ	200	added ('OK')	application/rss+xml	etag:%226de34ec96065e8b798b6928498e0ef3e%22	https://victorthemes.com/themes/seese/comments/feed/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/comments/feed/index.html	(from https://victorthemes.com/themes/seese/)
22:20:37	160351/160351	---MCZ	200	added ('OK')	text/css	etag:W/%2265b8aa9f-2725f%22	https://victorthemes.com/themes/seese/wp-content/themes/seese/assets/css/bootstrap.min.css?ver=4.5.3	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-content/themes/seese/assets/css/bootstrap.min62d0.css	(from https://victorthemes.com/themes/seese/)
22:20:38	56601/56601	---MCZ	200	added ('OK')	text/css	etag:W/%2265b8aa9f-dd19%22	https://victorthemes.com/themes/seese/wp-content/themes/seese/assets/css/loaders.css?ver=0.9.9	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-content/themes/seese/assets/css/loaderse2dc.css	(from https://victorthemes.com/themes/seese/)
22:20:38	3842/3842	---MCZ	200	added ('OK')	text/css	etag:W/%2265b8aa9f-f02%22	https://victorthemes.com/themes/seese/wp-content/themes/seese/assets/css/owl.carousel.min.css?ver=2.4	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-content/themes/seese/assets/css/owl.carousel.min7793.css	(from https://victorthemes.com/themes/seese/)
22:20:39	1332/1332	---MCZ	200	added ('OK')	text/css	etag:W/%2265b8aa9f-534%22	https://victorthemes.com/themes/seese/wp-content/themes/seese/assets/css/slick-slider.min.css?ver=1.6	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-content/themes/seese/assets/css/slick-slider.minf24c.css	(from https://victorthemes.com/themes/seese/)
22:20:39	6643/6643	---MCZ	200	added ('OK')	text/css	etag:W/%2265b8aa9f-19f3%22	https://victorthemes.com/themes/seese/wp-content/themes/seese/assets/css/magnific-popup.min.css?ver=0.9.9	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-content/themes/seese/assets/css/magnific-popup.mine2dc.css	(from https://victorthemes.com/themes/seese/)
22:20:39	43177/43177	---MCZ	200	added ('OK')	text/css	etag:W/%2265b8aa9f-a8a9%22	https://victorthemes.com/themes/seese/wp-content/themes/seese/assets/css/mcustom-scrollbar.min.css?ver=3.1.5	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-content/themes/seese/assets/css/mcustom-scrollbar.minc6bd.css	(from https://victorthemes.com/themes/seese/)
22:20:40	64411/64411	---MCZ	200	added ('OK')	text/css	etag:W/%2265b8aa9f-fb9b%22	https://victorthemes.com/themes/seese/wp-content/themes/seese/assets/css/animate.css?ver=1.0.0	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-content/themes/seese/assets/css/animate8a54.css	(from https://victorthemes.com/themes/seese/)
22:20:40	7672/7672	---MCZ	200	added ('OK')	text/css	etag:W/%2265b8aa9f-1df8%22	https://victorthemes.com/themes/seese/wp-content/themes/seese/assets/css/menu.css?ver=3.0.1	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-content/themes/seese/assets/css/menu41fe.css	(from https://victorthemes.com/themes/seese/)
22:20:41	64127/64127	---MCZ	200	added ('OK')	text/css	etag:W/%2265b8aa9f-fa7f%22	https://victorthemes.com/themes/seese/wp-content/themes/seese/assets/css/styles.css?ver=3.0.1	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-content/themes/seese/assets/css/styles41fe.css	(from https://victorthemes.com/themes/seese/)
22:20:41	69182/69182	---MCZ	200	added ('OK')	text/css	etag:W/%2265b8aa9f-10e3e%22	https://victorthemes.com/themes/seese/wp-content/themes/seese/inc/plugins/woocommerce/woocommerce.css?ver=3.0.1	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-content/themes/seese/inc/plugins/woocommerce/woocommerce41fe.css	(from https://victorthemes.com/themes/seese/)
22:20:42	14721/14721	---MCZ	200	added ('OK')	text/css	etag:W/%2265b8aa9f-3981%22	https://victorthemes.com/themes/seese/wp-content/themes/seese/inc/plugins/woocommerce/woocommerce-responsive.css?ver=3.0.1	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-content/themes/seese/inc/plugins/woocommerce/woocommerce-responsive41fe.css	(from https://victorthemes.com/themes/seese/)
22:20:42	8054/8054	---MCZ	200	added ('OK')	text/css	etag:W/%2265b8aa9f-1f76%22	https://victorthemes.com/themes/seese/wp-content/themes/seese/assets/css/responsive.css?ver=3.0.1	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-content/themes/seese/assets/css/responsive41fe.css	(from https://victorthemes.com/themes/seese/)
22:20:43	462565/462565	---MCZ	200	added ('OK')	text/css	etag:W/%2263747e2c-70ee5%22	https://victorthemes.com/themes/seese/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.10.0	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-content/plugins/js_composer/assets/css/js_composer.minf7be.css	(from https://victorthemes.com/themes/seese/)
22:20:43	87553/87553	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265b8a9ef-15601%22	https://victorthemes.com/themes/seese/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-includes/js/jquery/jquery.minf43b.js	(from https://victorthemes.com/themes/seese/)
22:20:43	13577/13577	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265b8a9ef-3509%22	https://victorthemes.com/themes/seese/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://victorthemes.com/themes/seese/)
22:20:44	9636/9636	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265d4e127-25a4%22	https://victorthemes.com/themes/seese/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.8.6.1	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.minac72.js	(from https://victorthemes.com/themes/seese/)
22:20:44	3058/3058	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265d4e127-bf2%22	https://victorthemes.com/themes/seese/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=8.6.1	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min9b80.js	(from https://victorthemes.com/themes/seese/)
22:20:45	1845/1845	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265d4e127-735%22	https://victorthemes.com/themes/seese/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.8.6.1	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.minde0b.js	(from https://victorthemes.com/themes/seese/)
22:20:45	2139/2139	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265d4e127-85b%22	https://victorthemes.com/themes/seese/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=8.6.1	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min9b80.js	(from https://victorthemes.com/themes/seese/)
22:20:46	992/992	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263747e2c-3e0%22	https://victorthemes.com/themes/seese/wp-content/plugins/js_composer/assets/js/vendors/woocommerce-add-to-cart.js?ver=6.10.0	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-content/plugins/js_composer/assets/js/vendors/woocommerce-add-to-cartf7be.js	(from https://victorthemes.com/themes/seese/)
22:20:46	623/623	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265b8aa9f-26f%22	https://victorthemes.com/themes/seese/wp-content/themes/seese/assets/js/unveil-lazyload.js?ver=1.0.0	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-content/themes/seese/assets/js/unveil-lazyload8a54.js	(from https://victorthemes.com/themes/seese/)
22:20:49	98254/98254	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Mar%202024%2015:20:49%20GMT	https://victorthemes.com/themes/seese/wp-json/wp/v2/pages/33	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-json/wp/v2/pages/33.json	(from https://victorthemes.com/themes/seese/)
22:20:49	1132712/1132712	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Mar%202024%2015:20:49%20GMT	https://victorthemes.com/themes/seese/wp-json/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-json/index.html	(from https://victorthemes.com/themes/seese/)
22:20:49	146/146	---M--	403	error ('Forbidden')	text/html	date:Fri,%2001%20Mar%202024%2015:20:50%20GMT	https://victorthemes.com/themes/seese/xmlrpc.php?rsd	D:/Project_FontEnd_1/victorthemes.com/themes/seese/xmlrpc.1d0db0.delayed	(from https://victorthemes.com/themes/seese/)
22:20:51	2145/2145	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Mar%202024%2015:20:52%20GMT	https://victorthemes.com/themes/seese/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvictorthemes.com%2Fthemes%2Fseese%2F	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-json/oembed/1.0/embede83c.json	(from https://victorthemes.com/themes/seese/)
22:20:53	2296/2296	---MCZ	200	added ('OK')	text/xml	date:Fri,%2001%20Mar%202024%2015:20:54%20GMT	https://victorthemes.com/themes/seese/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvictorthemes.com%2Fthemes%2Fseese%2F&format=xml	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-json/oembed/1.0/embedb40a	(from https://victorthemes.com/themes/seese/)
22:20:54	460/460	---M--	200	added ('OK')	image/webp	date:Thu,%2008%20Feb%202024%2021:25:45%20GMT	https://victorthemes.com/themes/seese/wp-content/themes/seese/assets/images/search_icon.png	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-content/themes/seese/assets/images/search_icon.png	(from https://victorthemes.com/themes/seese/)
22:20:54	84680/84680	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2015:20:54%20GMT	https://victorthemes.com/themes/seese/about/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/about/index.html	(from https://victorthemes.com/themes/seese/)
22:20:54	448/448	---M--	200	added ('OK')	image/webp	date:Thu,%2008%20Feb%202024%2021:25:45%20GMT	https://victorthemes.com/themes/seese/wp-content/themes/seese/assets/images/cart_icon.png	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-content/themes/seese/assets/images/cart_icon.png	(from https://victorthemes.com/themes/seese/)
22:20:55	468/468	---M--	200	added ('OK')	image/webp	date:Thu,%2008%20Feb%202024%2021:25:45%20GMT	https://victorthemes.com/themes/seese/wp-content/themes/seese/assets/images/user_icon.png	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-content/themes/seese/assets/images/user_icon.png	(from https://victorthemes.com/themes/seese/)
22:20:56	130783/130783	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2015:20:56%20GMT	https://victorthemes.com/themes/seese/home/home-masonry/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/home/home-masonry/index.html	(from https://victorthemes.com/themes/seese/)
22:20:57	19292/19292	---M--	200	added ('OK')	image/webp	date:Thu,%2008%20Feb%202024%2021:25:44%20GMT	https://victorthemes.com/themes/seese/wp-content/uploads/2016/10/banner-bg-1.jpg	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-content/uploads/2016/10/banner-bg-1.jpg	(from https://victorthemes.com/themes/seese/)
22:20:57	122269/122269	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2015:20:57%20GMT	https://victorthemes.com/themes/seese/home/home-with-sidebar/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/home/home-with-sidebar/index.html	(from https://victorthemes.com/themes/seese/)
22:20:57	136334/136334	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2015:20:57%20GMT	https://victorthemes.com/themes/seese/home/home-category/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/home/home-category/index.html	(from https://victorthemes.com/themes/seese/)
22:20:57	108676/108676	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2015:20:58%20GMT	https://victorthemes.com/themes/seese/home/home-fullwidth/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/home/home-fullwidth/index.html	(from https://victorthemes.com/themes/seese/)
22:20:57	147952/147952	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2015:20:58%20GMT	https://victorthemes.com/themes/seese/shop/shop-fullwidth/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/shop/shop-fullwidth/index.html	(from https://victorthemes.com/themes/seese/)
22:20:58	94152/94152	---M--	200	added ('OK')	image/webp	date:Thu,%2008%20Feb%202024%2021:25:44%20GMT	https://victorthemes.com/themes/seese/wp-content/uploads/2016/10/banner-bg-2.jpg	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-content/uploads/2016/10/banner-bg-2.jpg	(from https://victorthemes.com/themes/seese/)
22:20:59	48366/48366	---M--	200	added ('OK')	image/webp	date:Thu,%2008%20Feb%202024%2021:25:45%20GMT	https://victorthemes.com/themes/seese/wp-content/uploads/2016/10/banner-bg-3.jpg	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-content/uploads/2016/10/banner-bg-3.jpg	(from https://victorthemes.com/themes/seese/)
22:21:00	68057/68057	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2015:21:00%20GMT	https://victorthemes.com/themes/seese/shop/shop-category/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/shop/shop-category/index.html	(from https://victorthemes.com/themes/seese/)
22:21:00	138933/138933	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2015:21:00%20GMT	https://victorthemes.com/themes/seese/shop/sidebar/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/shop/sidebar/index.html	(from https://victorthemes.com/themes/seese/)
22:21:01	3418/3418	---M--	200	added ('OK')	image/webp	date:Thu,%2008%20Feb%202024%2021:25:45%20GMT	https://victorthemes.com/themes/seese/wp-content/uploads/2017/04/cate-2.jpg	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-content/uploads/2017/04/cate-2.jpg	(from https://victorthemes.com/themes/seese/)
22:21:01	135915/135915	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2015:21:02%20GMT	https://victorthemes.com/themes/seese/product/handcrafted-mug/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/product/handcrafted-mug/index.html	(from https://victorthemes.com/themes/seese/)
22:21:02	12376/12376	---M--	200	added ('OK')	image/webp	date:Thu,%2008%20Feb%202024%2021:25:45%20GMT	https://victorthemes.com/themes/seese/wp-content/uploads/2017/04/cate-1.jpg	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-content/uploads/2017/04/cate-1.jpg	(from https://victorthemes.com/themes/seese/)
22:21:02	164218/164218	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2015:21:02%20GMT	https://victorthemes.com/themes/seese/shop/shop-carousel/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/shop/shop-carousel/index.html	(from https://victorthemes.com/themes/seese/)
22:21:03	5036/5036	---M--	200	added ('OK')	image/webp	date:Thu,%2008%20Feb%202024%2021:25:45%20GMT	https://victorthemes.com/themes/seese/wp-content/uploads/2017/04/cate-4.jpg	D:/Project_FontEnd_1/victorthemes.com/themes/seese/wp-content/uploads/2017/04/cate-4.jpg	(from https://victorthemes.com/themes/seese/)
22:21:03	153758/153758	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2015:21:03%20GMT	https://victorthemes.com/themes/seese/product/coffee-mug/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/product/coffee-mug/index.html	(from https://victorthemes.com/themes/seese/)
22:21:04	142456/142456	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2015:21:04%20GMT	https://victorthemes.com/themes/seese/product/bevelled-vase-2/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/product/bevelled-vase-2/index.html	(from https://victorthemes.com/themes/seese/)
22:21:05	131763/131763	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2015:21:05%20GMT	https://victorthemes.com/themes/seese/product/sweeper/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/product/sweeper/index.html	(from https://victorthemes.com/themes/seese/)
22:21:05	61358/61358	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2001%20Mar%202024%2015:21:06%20GMT	https://victorthemes.com/themes/seese/.seese-filter-65e1bc6137d31	D:/Project_FontEnd_1/victorthemes.com/themes/seese/.29.delayed	(from https://victorthemes.com/themes/seese/)
22:21:07	127033/127033	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2015:21:07%20GMT	https://victorthemes.com/themes/seese/shop/cart/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/shop/cart/index.html	(from https://victorthemes.com/themes/seese/)
22:21:07	0/0	---MCZ	302	error ('Found')	text/html	date:Fri,%2001%20Mar%202024%2015:21:07%20GMT	https://victorthemes.com/themes/seese/shop/checkout/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/shop/checkout/index.html	(from https://victorthemes.com/themes/seese/)
22:21:07	142334/142334	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2015:21:07%20GMT	https://victorthemes.com/themes/seese/product/wooden-kitchen-jar/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/product/wooden-kitchen-jar/index.html	(from https://victorthemes.com/themes/seese/)
22:21:07	69837/69837	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2015:21:08%20GMT	https://victorthemes.com/themes/seese/my-account/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/my-account/index.html	(from https://victorthemes.com/themes/seese/)
22:21:07	66710/66710	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2015:21:08%20GMT	https://victorthemes.com/themes/seese/shop/wishlist/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/shop/wishlist/index.html	(from https://victorthemes.com/themes/seese/)
22:21:08	80114/80114	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2015:21:08%20GMT	https://victorthemes.com/themes/seese/blog/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/blog/index.html	(from https://victorthemes.com/themes/seese/)
22:21:08	81927/81927	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2015:21:08%20GMT	https://victorthemes.com/themes/seese/blog/blog-standard/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/blog/blog-standard/index.html	(from https://victorthemes.com/themes/seese/)
22:21:09	61358/61358	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2001%20Mar%202024%2015:21:09%20GMT	https://victorthemes.com/themes/seese/.seese-filter-sorting-65e1bc613b269	D:/Project_FontEnd_1/victorthemes.com/themes/seese/.2a.delayed	(from https://victorthemes.com/themes/seese/)
22:21:11	63370/63370	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2015:21:10%20GMT	https://victorthemes.com/themes/seese/order-tracking/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/order-tracking/index.html	(from https://victorthemes.com/themes/seese/)
22:21:11	80152/80152	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2015:21:10%20GMT	https://victorthemes.com/themes/seese/blog/blog-standard/full-width/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/blog/blog-standard/full-width/index.html	(from https://victorthemes.com/themes/seese/)
22:21:11	83324/83324	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2015:21:11%20GMT	https://victorthemes.com/themes/seese/blog/blog-standard/two-columns/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/blog/blog-standard/two-columns/index.html	(from https://victorthemes.com/themes/seese/)
22:21:11	82964/82964	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2015:21:11%20GMT	https://victorthemes.com/themes/seese/blog/blog-standard/three-columns/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/blog/blog-standard/three-columns/index.html	(from https://victorthemes.com/themes/seese/)
22:21:13	61358/61358	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2001%20Mar%202024%2015:21:13%20GMT	https://victorthemes.com/themes/seese/.seese-filterColor-65e1bc613b36b	D:/Project_FontEnd_1/victorthemes.com/themes/seese/.2b.delayed	(from https://victorthemes.com/themes/seese/)
22:21:15	88177/88177	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2015:21:13%20GMT	https://victorthemes.com/themes/seese/blog/blog-masonry/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/blog/blog-masonry/index.html	(from https://victorthemes.com/themes/seese/)
22:21:15	83109/83109	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2015:21:14%20GMT	https://victorthemes.com/themes/seese/blog/blog-masonry/full-width/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/blog/blog-masonry/full-width/index.html	(from https://victorthemes.com/themes/seese/)
22:21:15	82999/82999	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2015:21:14%20GMT	https://victorthemes.com/themes/seese/blog/blog-masonry/two-columns/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/blog/blog-masonry/two-columns/index.html	(from https://victorthemes.com/themes/seese/)
22:21:17	83457/83457	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2015:21:17%20GMT	https://victorthemes.com/themes/seese/blog/blog-masonry/with-sidebar/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/blog/blog-masonry/with-sidebar/index.html	(from https://victorthemes.com/themes/seese/)
22:21:17	61358/61358	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2001%20Mar%202024%2015:21:18%20GMT	https://victorthemes.com/themes/seese/.seese-filterBrand-65e1bc613bb7a	D:/Project_FontEnd_1/victorthemes.com/themes/seese/.2c.delayed	(from https://victorthemes.com/themes/seese/)
22:21:19	74787/74787	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2015:21:18%20GMT	https://victorthemes.com/themes/seese/models-out-of-the-runway/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/models-out-of-the-runway/index.html	(from https://victorthemes.com/themes/seese/)
22:21:19	80647/80647	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2015:21:18%20GMT	https://victorthemes.com/themes/seese/fall-fashion-trends-2016/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/fall-fashion-trends-2016/index.html	(from https://victorthemes.com/themes/seese/)
22:21:19	77828/77828	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2015:21:19%20GMT	https://victorthemes.com/themes/seese/best-tips-for-a-successful-magazine-2/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/best-tips-for-a-successful-magazine-2/index.html	(from https://victorthemes.com/themes/seese/)
22:21:20	75851/75851	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2015:21:20%20GMT	https://victorthemes.com/themes/seese/runway-inspired-trends-2/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/runway-inspired-trends-2/index.html	(from https://victorthemes.com/themes/seese/)
22:21:21	73689/73689	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2015:21:21%20GMT	https://victorthemes.com/themes/seese/how-to-accessories-wearing/	D:/Project_FontEnd_1/victorthemes.com/themes/seese/how-to-accessories-wearing/index.html	(from https://victorthemes.com/themes/seese/)
22:21:21	61358/61358	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2001%20Mar%202024%2015:21:21%20GMT	https://victorthemes.com/themes/seese/.seese-price-filter-65e1bc613c39b	D:/Project_FontEnd_1/victorthemes.com/themes/seese/.2d.delayed	(from https://victorthemes.com/themes/seese/)
