date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:44:38	42983/42983	---MCZ	200	added ('OK')	text/css	date:Wed,%2004%20Aug%202021%2012:48:15%20GMT	https://chaai.qodeinteractive.com/wp-content/plugins/chaai-core/inc/icons/linea-icons/assets/css/linea-icons.min.css?ver=6.4.3	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/plugins/chaai-core/inc/icons/linea-icons/assets/css/linea-icons.min84fc.css	(from https://chaai.qodeinteractive.com/)
21:44:38	7231/7231	---MCZ	200	added ('OK')	text/css	date:Wed,%2004%20Aug%202021%2012:48:15%20GMT	https://chaai.qodeinteractive.com/wp-content/plugins/chaai-core/inc/icons/linear-icons/assets/css/linear-icons.min.css?ver=6.4.3	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/plugins/chaai-core/inc/icons/linear-icons/assets/css/linear-icons.min84fc.css	(from https://chaai.qodeinteractive.com/)
21:44:38	10943/10943	---MCZ	200	added ('OK')	text/css	date:Wed,%2004%20Aug%202021%2012:48:15%20GMT	https://chaai.qodeinteractive.com/wp-content/plugins/chaai-core/inc/icons/simple-line-icons/assets/css/simple-line-icons.min.css?ver=6.4.3	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/plugins/chaai-core/inc/icons/simple-line-icons/assets/css/simple-line-icons.min84fc.css	(from https://chaai.qodeinteractive.com/)
21:44:39	110147/110147	---MCZ	200	added ('OK')	text/css	date:Tue,%2030%20Jan%202024%2023:30:45%20GMT	https://chaai.qodeinteractive.com/wp-includes/css/dist/block-library/style.min.css?ver=6.4.3	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-includes/css/dist/block-library/style.min84fc.css	(from https://chaai.qodeinteractive.com/)
21:44:39	5305/5305	---MCZ	200	added ('OK')	text/css	date:Thu,%2010%20Mar%202022%2023:35:27%20GMT	https://chaai.qodeinteractive.com/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-vendors-style.css?ver=5.9.1	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-vendors-style74e5.css	(from https://chaai.qodeinteractive.com/)
21:44:39	198045/198045	---MCZ	200	added ('OK')	text/css	date:Thu,%2010%20Mar%202022%2023:35:27%20GMT	https://chaai.qodeinteractive.com/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-style.css?ver=5.9.1	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-style74e5.css	(from https://chaai.qodeinteractive.com/)
21:44:39	2731/2731	---MCZ	200	added ('OK')	text/css	date:Wed,%2013%20Oct%202021%2011:34:41%20GMT	https://chaai.qodeinteractive.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.5.1	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/plugins/contact-form-7/includes/css/stylesd03b.css	(from https://chaai.qodeinteractive.com/)
21:44:40	7504/7504	---MCZ	200	added ('OK')	text/css	etag:W/%2263c16c7d-1d50%22	https://export.qodethemes.com/_toolbar/assets/css/rbt-modules.css?ver=6.4.3	D:/Project_FontEnd/export.qodethemes.com/_toolbar/assets/css/rbt-modules84fc.css	(from https://chaai.qodeinteractive.com/)
21:44:40	13677/13677	---MCZ	200	added ('OK')	text/css	date:Fri,%2008%20Oct%202021%2012:37:23%20GMT	https://chaai.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/plugins/swiper/swiper.min.css?ver=6.4.3	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/plugins/swiper/swiper.min84fc.css	(from https://chaai.qodeinteractive.com/)
21:44:41	38589/38589	---MCZ	200	added ('OK')	text/css	date:Fri,%2008%20Oct%202021%2012:37:23%20GMT	https://chaai.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/css/grid.min.css?ver=6.4.3	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/css/grid.min84fc.css	(from https://chaai.qodeinteractive.com/)
21:44:41	19322/19322	---MCZ	200	added ('OK')	text/css	date:Fri,%2008%20Oct%202021%2012:37:23%20GMT	https://chaai.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/css/helper-parts.min.css?ver=6.4.3	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/css/helper-parts.min84fc.css	(from https://chaai.qodeinteractive.com/)
21:44:41	273400/273400	---MCZ	200	added ('OK')	text/css	date:Fri,%2008%20Oct%202021%2012:37:23%20GMT	https://chaai.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/css/main.min.css?ver=6.4.3	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/css/main.min84fc.css	(from https://chaai.qodeinteractive.com/)
21:44:42	164304/164304	---MCZ	200	added ('OK')	text/css	date:Tue,%2019%20Oct%202021%2012:16:30%20GMT	https://chaai.qodeinteractive.com/wp-content/plugins/chaai-core/assets/css/chaai-core.min.css?ver=6.4.3	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/plugins/chaai-core/assets/css/chaai-core.min84fc.css	(from https://chaai.qodeinteractive.com/)
21:44:43	232272/232272	---MCZ	200	added ('OK')	text/css	date:Tue,%2019%20Oct%202021%2012:28:05%20GMT	https://chaai.qodeinteractive.com/wp-content/themes/chaai/assets/css/main.min.css?ver=6.4.3	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/themes/chaai/assets/css/main.min84fc.css	(from https://chaai.qodeinteractive.com/)
21:44:43	237421/237421	---MCZ	200	added ('OK')	text/css	date:Wed,%2013%20Oct%202021%2010:57:41%20GMT	https://chaai.qodeinteractive.com/wp-content/themes/chaai/assets/css/grid.min.css?ver=6.4.3	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/themes/chaai/assets/css/grid.min84fc.css	(from https://chaai.qodeinteractive.com/)
21:44:43	501/501	---MCZ	200	added ('OK')	text/css	date:Thu,%2014%20Oct%202021%2009:14:58%20GMT	https://chaai.qodeinteractive.com/wp-content/themes/chaai/style.css?ver=6.4.3	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/themes/chaai/style84fc.css	(from https://chaai.qodeinteractive.com/)
21:44:43	9772/9772	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Aug%202021%2008:58:14%20GMT	https://chaai.qodeinteractive.com/wp-content/uploads/2021/08/tittle-img.jpg	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/uploads/2021/08/tittle-img.jpg	(from https://chaai.qodeinteractive.com/)
21:44:44	6181/6181	---MCZ	200	added ('OK')	text/css	date:Wed,%2013%20Oct%202021%2010:57:41%20GMT	https://chaai.qodeinteractive.com/wp-content/plugins/chaai-core/inc/plugins/elementor/assets/css/elementor.min.css?ver=6.4.3	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/plugins/chaai-core/inc/plugins/elementor/assets/css/elementor.min84fc.css	(from https://chaai.qodeinteractive.com/)
21:44:44	17679/17679	---MCZ	200	added ('OK')	text/css	date:Wed,%2013%20Oct%202021%2011:34:29%20GMT	https://chaai.qodeinteractive.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.minb683.css	(from https://chaai.qodeinteractive.com/)
21:44:44	131568/131568	---MCZ	200	added ('OK')	text/css	date:Wed,%2013%20Oct%202021%2011:34:40%20GMT	https://chaai.qodeinteractive.com/wp-content/uploads/elementor/css/custom-frontend.min.css?ver=1634124880	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/uploads/elementor/css/custom-frontend.min1813.css	(from https://chaai.qodeinteractive.com/)
21:44:45	200672/200672	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2013%20Oct%202021%2011:34:29%20GMT	https://chaai.qodeinteractive.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.10.0	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons0b93.eot	(from https://chaai.qodeinteractive.com/)
21:44:45	944/944	---MCZ	200	added ('OK')	text/css	date:Wed,%2013%20Oct%202021%2011:34:40%20GMT	https://chaai.qodeinteractive.com/wp-content/uploads/elementor/css/post-7.css?ver=1634124880	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/uploads/elementor/css/post-71813.css	(from https://chaai.qodeinteractive.com/)
21:44:46	12377/12377	---MCZ	200	added ('OK')	text/css	date:Wed,%2022%20Nov%202023%2008:30:51%20GMT	https://chaai.qodeinteractive.com/wp-content/uploads/elementor/css/post-13.css?ver=1700641851	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/uploads/elementor/css/post-132708.css	(from https://chaai.qodeinteractive.com/)
21:44:46	80/80	---MCZ	200	added ('OK')	text/css	date:Thu,%2023%20Dec%202021%2014:45:48%20GMT	https://chaai.qodeinteractive.com/wp-content/plugins/qode-zendesk-chat//assets/main.css?ver=6.4.3	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/plugins/qode-zendesk-chat/assets/main84fc.css	(from https://chaai.qodeinteractive.com/)
21:44:46	87553/87553	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2007%20Nov%202023%2023:30:19%20GMT	https://chaai.qodeinteractive.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-includes/js/jquery/jquery.minf43b.js	(from https://chaai.qodeinteractive.com/)
21:44:46	13577/13577	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2008%20Aug%202023%2023:28:24%20GMT	https://chaai.qodeinteractive.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://chaai.qodeinteractive.com/)
21:44:47	124134/124134	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2014%20Oct%202021%2009:10:49%20GMT	https://chaai.qodeinteractive.com/wp-content/plugins/revslider/public/assets/js/rbtools.min.js?ver=6.5.8	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/plugins/revslider/public/assets/js/rbtools.min069c.js	(from https://chaai.qodeinteractive.com/)
21:44:47	379836/379836	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2014%20Oct%202021%2009:10:49%20GMT	https://chaai.qodeinteractive.com/wp-content/plugins/revslider/public/assets/js/rs6.min.js?ver=6.5.8	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/plugins/revslider/public/assets/js/rs6.min069c.js	(from https://chaai.qodeinteractive.com/)
21:44:49	52625/52625	---MCZ	200	added ('OK')	application/json	date:Mon,%2026%20Feb%202024%2014:44:49%20GMT	https://chaai.qodeinteractive.com/wp-json/wp/v2/pages/13	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-json/wp/v2/pages/13.json	(from https://chaai.qodeinteractive.com/)
21:44:50	1001767/1001767	---MCZ	200	added ('OK')	application/json	date:Mon,%2026%20Feb%202024%2014:44:49%20GMT	https://chaai.qodeinteractive.com/wp-json/	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-json/index.html	(from https://chaai.qodeinteractive.com/)
21:44:51	100205/100205	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Feb%202024%2014:44:51%20GMT	https://chaai.qodeinteractive.com/xmlrpc.php?rsd	D:/Project_FontEnd/chaai.qodeinteractive.com/xmlrpc0db0.php	(from https://chaai.qodeinteractive.com/)
21:44:53	2131/2131	---MCZ	200	added ('OK')	application/json	date:Mon,%2026%20Feb%202024%2014:44:53%20GMT	https://chaai.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchaai.qodeinteractive.com%2F	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-json/oembed/1.0/embed2719.json	(from https://chaai.qodeinteractive.com/)
21:44:56	2290/2290	---MCZ	200	added ('OK')	text/xml	date:Mon,%2026%20Feb%202024%2014:44:56%20GMT	https://chaai.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchaai.qodeinteractive.com%2F&format=xml	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-json/oembed/1.0/embed1232	(from https://chaai.qodeinteractive.com/)
21:44:57	1721/1721	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Oct%202021%2008:13:28%20GMT	https://chaai.qodeinteractive.com/wp-content/uploads/2021/10/cropped-fav_icon-32x32.png	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/uploads/2021/10/cropped-fav_icon-32x32.png	(from https://chaai.qodeinteractive.com/)
21:44:57	44989/44989	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Oct%202021%2008:13:28%20GMT	https://chaai.qodeinteractive.com/wp-content/uploads/2021/10/cropped-fav_icon-192x192.png	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/uploads/2021/10/cropped-fav_icon-192x192.png	(from https://chaai.qodeinteractive.com/)
21:44:57	39259/39259	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Oct%202021%2008:13:28%20GMT	https://chaai.qodeinteractive.com/wp-content/uploads/2021/10/cropped-fav_icon-180x180.png	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/uploads/2021/10/cropped-fav_icon-180x180.png	(from https://chaai.qodeinteractive.com/)
21:44:58	10463/10463	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Oct%202021%2010:03:38%20GMT	https://chaai.qodeinteractive.com/wp-content/uploads/2021/10/chaai-logo-light-img.png	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/uploads/2021/10/chaai-logo-light-img.png	(from https://chaai.qodeinteractive.com/)
21:44:58	17881/17881	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Oct%202021%2007:46:21%20GMT	https://chaai.qodeinteractive.com/wp-content/uploads/2021/10/chaai-home-2-logo1.png	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/uploads/2021/10/chaai-home-2-logo1.png	(from https://chaai.qodeinteractive.com/)
21:44:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Feb%202024%2014:44:58%20GMT	http://chaai.qodeinteractive.com/wp-content/uploads/2021/08/h1-rev-img1.jpg	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/uploads/2021/08/h1-rev-img1.2b.delayed	(from https://chaai.qodeinteractive.com/)
21:45:00	163043/163043	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Feb%202024%2014:45:00%20GMT	https://chaai.qodeinteractive.com/tea-shop/	D:/Project_FontEnd/chaai.qodeinteractive.com/tea-shop/index.html	(from https://chaai.qodeinteractive.com/)
21:45:00	136168/136168	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Feb%202024%2014:45:00%20GMT	https://chaai.qodeinteractive.com/tea-house/	D:/Project_FontEnd/chaai.qodeinteractive.com/tea-house/index.html	(from https://chaai.qodeinteractive.com/)
21:45:01	108368/108368	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Aug%202021%2014:08:23%20GMT	https://chaai.qodeinteractive.com/wp-content/uploads/2021/08/h1-rev-img1.jpg	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/uploads/2021/08/h1-rev-img1.jpg	(from https://chaai.qodeinteractive.com/)
21:45:01	86116/86116	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Feb%202024%2014:45:01%20GMT	https://chaai.qodeinteractive.com/landing/	D:/Project_FontEnd/chaai.qodeinteractive.com/landing/index.html	(from https://chaai.qodeinteractive.com/)
21:45:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Feb%202024%2014:45:02%20GMT	http://chaai.qodeinteractive.com/wp-content/uploads/2021/10/h1-rev-img2.jpg	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/uploads/2021/10/h1-rev-img2.2d.delayed	(from https://chaai.qodeinteractive.com/)
21:45:02	119004/119004	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Feb%202024%2014:45:02%20GMT	https://chaai.qodeinteractive.com/about-us/	D:/Project_FontEnd/chaai.qodeinteractive.com/about-us/index.html	(from https://chaai.qodeinteractive.com/)
21:45:06	113840/113840	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Oct%202021%2013:22:16%20GMT	https://chaai.qodeinteractive.com/wp-content/uploads/2021/10/h1-rev-img2.jpg	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/uploads/2021/10/h1-rev-img2.jpg	(from https://chaai.qodeinteractive.com/)
21:45:06	106507/106507	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Feb%202024%2014:45:03%20GMT	https://chaai.qodeinteractive.com/our-menu/	D:/Project_FontEnd/chaai.qodeinteractive.com/our-menu/index.html	(from https://chaai.qodeinteractive.com/)
21:45:07	106155/106155	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Feb%202024%2014:45:02%20GMT	https://chaai.qodeinteractive.com/our-team/	D:/Project_FontEnd/chaai.qodeinteractive.com/our-team/index.html	(from https://chaai.qodeinteractive.com/)
21:45:08	103547/103547	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Feb%202024%2014:45:04%20GMT	https://chaai.qodeinteractive.com/booking-page/	D:/Project_FontEnd/chaai.qodeinteractive.com/booking-page/index.html	(from https://chaai.qodeinteractive.com/)
21:45:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Feb%202024%2014:45:07%20GMT	http://chaai.qodeinteractive.com/wp-content/uploads/2021/10/h1-rev-img3.jpg	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/uploads/2021/10/h1-rev-img3.2f.delayed	(from https://chaai.qodeinteractive.com/)
21:45:08	104947/104947	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Feb%202024%2014:45:08%20GMT	https://chaai.qodeinteractive.com/our-location/	D:/Project_FontEnd/chaai.qodeinteractive.com/our-location/index.html	(from https://chaai.qodeinteractive.com/)
21:45:09	118209/118209	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Oct%202021%2013:22:21%20GMT	https://chaai.qodeinteractive.com/wp-content/uploads/2021/10/h1-rev-img3.jpg	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/uploads/2021/10/h1-rev-img3.jpg	(from https://chaai.qodeinteractive.com/)
21:45:10	102693/102693	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Feb%202024%2014:45:09%20GMT	https://chaai.qodeinteractive.com/contact-us/	D:/Project_FontEnd/chaai.qodeinteractive.com/contact-us/index.html	(from https://chaai.qodeinteractive.com/)
21:45:10	173023/173023	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Feb%202024%2014:45:10%20GMT	https://chaai.qodeinteractive.com/shop/	D:/Project_FontEnd/chaai.qodeinteractive.com/shop/index.html	(from https://chaai.qodeinteractive.com/)
21:45:11	104921/104921	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Oct%202021%2008:52:37%20GMT	https://chaai.qodeinteractive.com/wp-content/uploads/2021/10/h1-img1.jpg	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/uploads/2021/10/h1-img1.jpg	(from https://chaai.qodeinteractive.com/)
21:45:11	161357/161357	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Feb%202024%2014:45:10%20GMT	https://chaai.qodeinteractive.com/product/bouquet/	D:/Project_FontEnd/chaai.qodeinteractive.com/product/bouquet/index.html	(from https://chaai.qodeinteractive.com/)
21:45:12	116782/116782	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Sep%202021%2013:37:28%20GMT	https://chaai.qodeinteractive.com/wp-content/uploads/2021/08/shop-list-hover-img2-1.jpg	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/uploads/2021/08/shop-list-hover-img2-1.jpg	(from https://chaai.qodeinteractive.com/)
21:45:12	106508/106508	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Feb%202024%2014:45:12%20GMT	https://chaai.qodeinteractive.com/shop/shop-slider/	D:/Project_FontEnd/chaai.qodeinteractive.com/shop/shop-slider/index.html	(from https://chaai.qodeinteractive.com/)
21:45:13	121813/121813	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Feb%202024%2014:45:12%20GMT	https://chaai.qodeinteractive.com/shop/three-columns/	D:/Project_FontEnd/chaai.qodeinteractive.com/shop/three-columns/index.html	(from https://chaai.qodeinteractive.com/)
21:45:14	108562/108562	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Aug%202021%2010:18:48%20GMT	https://chaai.qodeinteractive.com/wp-content/uploads/2021/08/shop-list-img4.jpg	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/uploads/2021/08/shop-list-img4.jpg	(from https://chaai.qodeinteractive.com/)
21:45:14	121893/121893	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Feb%202024%2014:45:13%20GMT	https://chaai.qodeinteractive.com/shop/three-columns-wide/	D:/Project_FontEnd/chaai.qodeinteractive.com/shop/three-columns-wide/index.html	(from https://chaai.qodeinteractive.com/)
21:45:14	118921/118921	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Feb%202024%2014:45:14%20GMT	https://chaai.qodeinteractive.com/shop/four-columns/	D:/Project_FontEnd/chaai.qodeinteractive.com/shop/four-columns/index.html	(from https://chaai.qodeinteractive.com/)
21:45:15	100238/100238	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Sep%202021%2007:52:05%20GMT	https://chaai.qodeinteractive.com/wp-content/uploads/2021/08/shop-list-img2-hov.jpg	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/uploads/2021/08/shop-list-img2-hov.jpg	(from https://chaai.qodeinteractive.com/)
21:45:16	119001/119001	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Feb%202024%2014:45:15%20GMT	https://chaai.qodeinteractive.com/shop/four-columns-wide/	D:/Project_FontEnd/chaai.qodeinteractive.com/shop/four-columns-wide/index.html	(from https://chaai.qodeinteractive.com/)
21:45:16	113434/113434	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Aug%202021%2010:18:41%20GMT	https://chaai.qodeinteractive.com/wp-content/uploads/2021/08/shop-list-img2.jpg	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/uploads/2021/08/shop-list-img2.jpg	(from https://chaai.qodeinteractive.com/)
21:45:17	124817/124817	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Feb%202024%2014:45:16%20GMT	https://chaai.qodeinteractive.com/shop/five-columns-wide/	D:/Project_FontEnd/chaai.qodeinteractive.com/shop/five-columns-wide/index.html	(from https://chaai.qodeinteractive.com/)
21:45:17	103606/103606	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Feb%202024%2014:45:17%20GMT	https://chaai.qodeinteractive.com/my-account/	D:/Project_FontEnd/chaai.qodeinteractive.com/my-account/index.html	(from https://chaai.qodeinteractive.com/)
21:45:18	112594/112594	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Sep%202021%2007:52:01%20GMT	https://chaai.qodeinteractive.com/wp-content/uploads/2021/08/shop-list-img1-hov.jpg	D:/Project_FontEnd/chaai.qodeinteractive.com/wp-content/uploads/2021/08/shop-list-img1-hov.jpg	(from https://chaai.qodeinteractive.com/)
21:45:18	154496/154496	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Feb%202024%2014:45:17%20GMT	https://chaai.qodeinteractive.com/cart/	D:/Project_FontEnd/chaai.qodeinteractive.com/cart/index.html	(from https://chaai.qodeinteractive.com/)
